"","id","user_id","course_id"
"18363",18363,77,154
"18364",18364,370,37
"18365",18365,77,162
"18366",18366,483,176
"18367",18367,334,72
"18368",18368,483,176
"18369",18369,123,88
"18370",18370,473,76
"18371",18371,473,76
"18372",18372,399,228
"18373",18373,492,57
"18374",18374,12,47
"18375",18375,68,81
"18376",18376,263,50
"18377",18377,350,67
"18378",18378,263,50
"18379",18379,473,38
"18380",18380,263,50
"18381",18381,263,50
"18382",18382,263,50
"18383",18383,263,50
"18384",18384,322,64
"18385",18385,263,50
"18386",18386,220,58
"18387",18387,462,62
"18388",18388,479,204
"18389",18389,492,57
"18390",18390,350,67
"18391",18391,433,166
"18392",18392,237,184
"18393",18393,492,57
"18394",18394,492,57
"18395",18395,492,57
"18396",18396,237,184
"18397",18397,241,31
"18398",18398,473,38
"18399",18399,492,85
"18400",18400,473,38
"18401",18401,473,38
"18402",18402,464,154
"18403",18403,464,154
"18404",18404,464,154
"18405",18405,237,184
"18406",18406,473,38
"18407",18407,8,58
"18408",18408,8,58
"18409",18409,8,59
"18410",18410,8,59
"18411",18411,8,59
"18412",18412,263,50
"18413",18413,263,50
"18414",18414,263,50
"18415",18415,263,50
"18416",18416,263,54
"18417",18417,112,213
"18418",18418,112,5
"18419",18419,108,75
"18420",18420,273,101
"18421",18421,263,54
"18422",18422,33,90
"18423",18423,77,162
"18424",18424,441,95
"18425",18425,477,169
"18426",18426,441,95
"18427",18427,441,95
"18428",18428,246,34
"18429",18429,479,204
"18430",18430,483,176
"18431",18431,204,163
"18432",18432,441,95
"18433",18433,246,62
"18434",18434,479,204
"18435",18435,441,95
"18436",18436,484,134
"18437",18437,246,62
"18438",18438,299,95
"18439",18439,204,163
"18440",18440,470,104
"18441",18441,447,67
"18442",18442,447,67
"18443",18443,447,67
"18444",18444,447,67
"18445",18445,447,67
"18446",18446,246,62
"18447",18447,477,169
"18448",18448,447,67
"18449",18449,263,54
"18450",18450,280,118
"18451",18451,477,169
"18452",18452,447,67
"18453",18453,263,54
"18454",18454,447,67
"18455",18455,447,67
"18456",18456,299,95
"18457",18457,263,54
"18458",18458,447,67
"18459",18459,447,52
"18460",18460,447,52
"18461",18461,393,178
"18462",18462,447,52
"18463",18463,447,52
"18464",18464,447,52
"18465",18465,121,89
"18466",18466,447,52
"18467",18467,447,52
"18468",18468,439,220
"18469",18469,263,54
"18470",18470,263,54
"18471",18471,263,54
"18472",18472,246,62
"18473",18473,263,54
"18474",18474,374,226
"18475",18475,393,178
"18476",18476,204,163
"18477",18477,246,62
"18478",18478,246,203
"18479",18479,263,54
"18480",18480,263,54
"18481",18481,279,52
"18482",18482,263,54
"18483",18483,263,54
"18484",18484,35,62
"18485",18485,263,85
"18486",18486,296,31
"18487",18487,296,31
"18488",18488,263,85
"18489",18489,396,28
"18490",18490,296,58
"18491",18491,296,58
"18492",18492,263,85
"18493",18493,263,85
"18494",18494,321,135
"18495",18495,321,135
"18496",18496,321,135
"18497",18497,479,204
"18498",18498,321,135
"18499",18499,321,135
"18500",18500,410,118
"18501",18501,163,78
"18502",18502,470,104
"18503",18503,12,47
"18504",18504,393,178
"18505",18505,213,88
"18506",18506,163,58
"18507",18507,374,226
"18508",18508,321,135
"18509",18509,374,226
"18510",18510,374,226
"18511",18511,163,58
"18512",18512,374,226
"18513",18513,213,88
"18514",18514,439,220
"18515",18515,374,135
"18516",18516,374,135
"18517",18517,396,28
"18518",18518,374,135
"18519",18519,393,178
"18520",18520,263,85
"18521",18521,374,135
"18522",18522,374,135
"18523",18523,263,85
"18524",18524,321,135
"18525",18525,390,68
"18526",18526,374,135
"18527",18527,390,68
"18528",18528,374,135
"18529",18529,390,68
"18530",18530,396,28
"18531",18531,390,68
"18532",18532,390,68
"18533",18533,390,68
"18534",18534,390,68
"18535",18535,399,58
"18536",18536,350,72
"18537",18537,374,140
"18538",18538,374,140
"18539",18539,350,72
"18540",18540,263,29
"18541",18541,395,113
"18542",18542,374,140
"18543",18543,464,154
"18544",18544,395,113
"18545",18545,395,113
"18546",18546,374,140
"18547",18547,395,113
"18548",18548,430,34
"18549",18549,374,140
"18550",18550,374,140
"18551",18551,439,220
"18552",18552,374,142
"18553",18553,350,72
"18554",18554,374,142
"18555",18555,396,28
"18556",18556,395,148
"18557",18557,395,136
"18558",18558,395,136
"18559",18559,350,72
"18560",18560,393,178
"18561",18561,473,79
"18562",18562,309,169
"18563",18563,309,169
"18564",18564,309,169
"18565",18565,309,169
"18566",18566,309,169
"18567",18567,309,169
"18568",18568,309,169
"18569",18569,477,169
"18570",18570,477,169
"18571",18571,477,169
"18572",18572,241,31
"18573",18573,410,120
"18574",18574,241,31
"18575",18575,363,67
"18576",18576,7,220
"18577",18577,280,118
"18578",18578,429,31
"18579",18579,429,31
"18580",18580,500,148
"18581",18581,429,31
"18582",18582,429,31
"18583",18583,280,118
"18584",18584,429,58
"18585",18585,429,58
"18586",18586,255,106
"18587",18587,281,152
"18588",18588,28,78
"18589",18589,308,179
"18590",18590,280,118
"18591",18591,308,179
"18592",18592,281,152
"18593",18593,308,179
"18594",18594,45,58
"18595",18595,45,58
"18596",18596,353,64
"18597",18597,299,96
"18598",18598,299,96
"18599",18599,1,95
"18600",18600,45,59
"18601",18601,45,59
"18602",18602,464,154
"18603",18603,65,220
"18604",18604,353,64
"18605",18605,464,154
"18606",18606,1,95
"18607",18607,315,170
"18608",18608,315,170
"18609",18609,412,66
"18610",18610,379,117
"18611",18611,464,154
"18612",18612,315,170
"18613",18613,353,86
"18614",18614,328,72
"18615",18615,315,170
"18616",18616,145,12
"18617",18617,328,72
"18618",18618,145,12
"18619",18619,45,59
"18620",18620,379,149
"18621",18621,464,154
"18622",18622,379,149
"18623",18623,319,154
"18624",18624,315,170
"18625",18625,315,170
"18626",18626,315,170
"18627",18627,379,149
"18628",18628,464,163
"18629",18629,439,220
"18630",18630,45,59
"18631",18631,464,163
"18632",18632,168,63
"18633",18633,464,163
"18634",18634,386,88
"18635",18635,168,63
"18636",18636,168,63
"18637",18637,168,63
"18638",18638,464,163
"18639",18639,8,59
"18640",18640,99,234
"18641",18641,99,234
"18642",18642,379,149
"18643",18643,99,234
"18644",18644,99,234
"18645",18645,8,59
"18646",18646,99,105
"18647",18647,99,105
"18648",18648,99,105
"18649",18649,471,100
"18650",18650,417,31
"18651",18651,5,23
"18652",18652,299,96
"18653",18653,171,78
"18654",18654,379,149
"18655",18655,10,191
"18656",18656,5,23
"18657",18657,299,96
"18658",18658,379,149
"18659",18659,5,23
"18660",18660,299,96
"18661",18661,299,96
"18662",18662,281,202
"18663",18663,10,191
"18664",18664,299,96
"18665",18665,343,61
"18666",18666,356,150
"18667",18667,412,66
"18668",18668,65,220
"18669",18669,406,59
"18670",18670,200,204
"18671",18671,406,59
"18672",18672,322,64
"18673",18673,460,18
"18674",18674,145,12
"18675",18675,28,60
"18676",18676,322,64
"18677",18677,462,62
"18678",18678,195,154
"18679",18679,379,149
"18680",18680,8,59
"18681",18681,379,149
"18682",18682,129,28
"18683",18683,379,149
"18684",18684,302,24
"18685",18685,299,96
"18686",18686,302,34
"18687",18687,28,60
"18688",18688,379,149
"18689",18689,353,86
"18690",18690,145,12
"18691",18691,464,163
"18692",18692,315,186
"18693",18693,464,163
"18694",18694,255,106
"18695",18695,322,64
"18696",18696,343,61
"18697",18697,315,186
"18698",18698,399,58
"18699",18699,302,34
"18700",18700,406,59
"18701",18701,465,53
"18702",18702,465,53
"18703",18703,465,108
"18704",18704,465,108
"18705",18705,465,108
"18706",18706,465,184
"18707",18707,465,184
"18708",18708,460,18
"18709",18709,41,57
"18710",18710,412,66
"18711",18711,176,24
"18712",18712,399,58
"18713",18713,379,151
"18714",18714,406,59
"18715",18715,99,228
"18716",18716,176,24
"18717",18717,171,78
"18718",18718,99,228
"18719",18719,176,24
"18720",18720,99,228
"18721",18721,462,62
"18722",18722,133,39
"18723",18723,307,65
"18724",18724,489,67
"18725",18725,315,186
"18726",18726,315,186
"18727",18727,315,186
"18728",18728,315,186
"18729",18729,460,18
"18730",18730,315,186
"18731",18731,460,18
"18732",18732,406,7
"18733",18733,68,89
"18734",18734,322,64
"18735",18735,406,7
"18736",18736,295,24
"18737",18737,441,95
"18738",18738,68,89
"18739",18739,441,95
"18740",18740,367,115
"18741",18741,281,202
"18742",18742,477,169
"18743",18743,462,135
"18744",18744,477,169
"18745",18745,374,142
"18746",18746,374,142
"18747",18747,441,96
"18748",18748,462,135
"18749",18749,462,78
"18750",18750,406,7
"18751",18751,176,24
"18752",18752,267,177
"18753",18753,26,65
"18754",18754,267,177
"18755",18755,453,146
"18756",18756,441,96
"18757",18757,26,65
"18758",18758,441,31
"18759",18759,99,228
"18760",18760,220,59
"18761",18761,99,228
"18762",18762,374,142
"18763",18763,213,88
"18764",18764,350,72
"18765",18765,99,228
"18766",18766,220,59
"18767",18767,374,142
"18768",18768,281,202
"18769",18769,328,72
"18770",18770,99,228
"18771",18771,374,142
"18772",18772,441,31
"18773",18773,328,72
"18774",18774,374,142
"18775",18775,220,59
"18776",18776,328,72
"18777",18777,350,72
"18778",18778,374,142
"18779",18779,328,72
"18780",18780,350,72
"18781",18781,374,142
"18782",18782,434,31
"18783",18783,350,72
"18784",18784,220,59
"18785",18785,374,142
"18786",18786,477,135
"18787",18787,434,31
"18788",18788,477,135
"18789",18789,350,52
"18790",18790,87,134
"18791",18791,350,135
"18792",18792,477,135
"18793",18793,328,72
"18794",18794,7,208
"18795",18795,410,234
"18796",18796,328,72
"18797",18797,477,135
"18798",18798,434,31
"18799",18799,477,135
"18800",18800,23,57
"18801",18801,23,8
"18802",18802,477,135
"18803",18803,23,5
"18804",18804,67,77
"18805",18805,477,135
"18806",18806,309,196
"18807",18807,67,77
"18808",18808,67,77
"18809",18809,289,95
"18810",18810,477,63
"18811",18811,67,214
"18812",18812,67,214
"18813",18813,477,63
"18814",18814,67,214
"18815",18815,477,63
"18816",18816,67,214
"18817",18817,67,214
"18818",18818,67,214
"18819",18819,67,214
"18820",18820,67,214
"18821",18821,67,214
"18822",18822,67,214
"18823",18823,372,134
"18824",18824,308,179
"18825",18825,174,34
"18826",18826,280,27
"18827",18827,28,64
"18828",18828,174,34
"18829",18829,174,34
"18830",18830,280,27
"18831",18831,218,28
"18832",18832,154,59
"18833",18833,250,231
"18834",18834,302,34
"18835",18835,54,154
"18836",18836,137,95
"18837",18837,308,179
"18838",18838,57,135
"18839",18839,283,135
"18840",18840,137,95
"18841",18841,283,135
"18842",18842,255,77
"18843",18843,283,135
"18844",18844,308,179
"18845",18845,302,24
"18846",18846,328,18
"18847",18847,57,135
"18848",18848,328,18
"18849",18849,471,228
"18850",18850,29,226
"18851",18851,137,95
"18852",18852,431,88
"18853",18853,328,18
"18854",18854,431,24
"18855",18855,1,174
"18856",18856,254,114
"18857",18857,137,95
"18858",18858,255,77
"18859",18859,308,34
"18860",18860,308,34
"18861",18861,328,18
"18862",18862,154,59
"18863",18863,308,34
"18864",18864,308,34
"18865",18865,308,34
"18866",18866,308,34
"18867",18867,308,62
"18868",18868,491,18
"18869",18869,308,62
"18870",18870,57,78
"18871",18871,308,62
"18872",18872,308,62
"18873",18873,308,62
"18874",18874,57,78
"18875",18875,57,78
"18876",18876,346,185
"18877",18877,283,135
"18878",18878,283,135
"18879",18879,283,135
"18880",18880,448,226
"18881",18881,448,226
"18882",18882,283,135
"18883",18883,448,226
"18884",18884,374,181
"18885",18885,381,141
"18886",18886,381,141
"18887",18887,374,181
"18888",18888,381,141
"18889",18889,374,181
"18890",18890,30,130
"18891",18891,374,181
"18892",18892,353,86
"18893",18893,30,31
"18894",18894,346,185
"18895",18895,1,113
"18896",18896,1,113
"18897",18897,57,135
"18898",18898,322,64
"18899",18899,137,95
"18900",18900,412,66
"18901",18901,471,27
"18902",18902,353,86
"18903",18903,286,209
"18904",18904,292,226
"18905",18905,353,86
"18906",18906,400,106
"18907",18907,421,206
"18908",18908,421,206
"18909",18909,28,64
"18910",18910,284,216
"18911",18911,284,216
"18912",18912,284,203
"18913",18913,412,66
"18914",18914,286,209
"18915",18915,410,234
"18916",18916,29,227
"18917",18917,29,224
"18918",18918,286,135
"18919",18919,137,96
"18920",18920,286,135
"18921",18921,315,176
"18922",18922,396,91
"18923",18923,241,58
"18924",18924,137,96
"18925",18925,241,58
"18926",18926,408,226
"18927",18927,195,60
"18928",18928,387,31
"18929",18929,137,96
"18930",18930,315,222
"18931",18931,30,230
"18932",18932,30,230
"18933",18933,30,230
"18934",18934,30,230
"18935",18935,30,230
"18936",18936,30,230
"18937",18937,30,31
"18938",18938,30,31
"18939",18939,353,10
"18940",18940,396,31
"18941",18941,23,57
"18942",18942,137,96
"18943",18943,412,66
"18944",18944,28,64
"18945",18945,283,125
"18946",18946,315,222
"18947",18947,302,34
"18948",18948,283,125
"18949",18949,30,234
"18950",18950,21,157
"18951",18951,283,125
"18952",18952,283,125
"18953",18953,283,125
"18954",18954,462,78
"18955",18955,497,31
"18956",18956,396,31
"18957",18957,283,125
"18958",18958,462,67
"18959",18959,315,222
"18960",18960,315,222
"18961",18961,350,135
"18962",18962,396,31
"18963",18963,350,135
"18964",18964,396,31
"18965",18965,350,135
"18966",18966,352,104
"18967",18967,408,226
"18968",18968,408,226
"18969",18969,350,135
"18970",18970,350,135
"18971",18971,241,58
"18972",18972,410,234
"18973",18973,471,170
"18974",18974,471,170
"18975",18975,471,170
"18976",18976,471,170
"18977",18977,471,170
"18978",18978,471,170
"18979",18979,471,170
"18980",18980,322,134
"18981",18981,460,18
"18982",18982,352,104
"18983",18983,325,231
"18984",18984,352,104
"18985",18985,107,178
"18986",18986,107,178
"18987",18987,107,178
"18988",18988,107,178
"18989",18989,296,88
"18990",18990,390,4
"18991",18991,390,4
"18992",18992,390,4
"18993",18993,390,4
"18994",18994,374,181
"18995",18995,352,104
"18996",18996,374,181
"18997",18997,352,104
"18998",18998,41,135
"18999",18999,68,89
"19000",19000,374,181
"19001",19001,374,181
"19002",19002,256,31
"19003",19003,41,135
"19004",19004,213,88
"19005",19005,77,162
"19006",19006,352,104
"19007",19007,228,134
"19008",19008,228,134
"19009",19009,228,134
"19010",19010,390,4
"19011",19011,289,95
"19012",19012,390,6
"19013",19013,289,81
"19014",19014,77,162
"19015",19015,289,178
"19016",19016,77,162
"19017",19017,390,6
"19018",19018,77,162
"19019",19019,242,106
"19020",19020,272,226
"19021",19021,352,104
"19022",19022,26,65
"19023",19023,441,96
"19024",19024,441,96
"19025",19025,441,96
"19026",19026,470,104
"19027",19027,441,96
"19028",19028,327,104
"19029",19029,441,96
"19030",19030,484,134
"19031",19031,386,88
"19032",19032,482,79
"19033",19033,482,79
"19034",19034,67,150
"19035",19035,303,207
"19036",19036,441,96
"19037",19037,477,63
"19038",19038,441,96
"19039",19039,327,104
"19040",19040,482,79
"19041",19041,396,31
"19042",19042,67,150
"19043",19043,477,63
"19044",19044,67,150
"19045",19045,464,181
"19046",19046,352,104
"19047",19047,352,104
"19048",19048,352,104
"19049",19049,352,104
"19050",19050,352,104
"19051",19051,352,146
"19052",19052,352,146
"19053",19053,352,146
"19054",19054,352,146
"19055",19055,352,146
"19056",19056,352,146
"19057",19057,352,146
"19058",19058,352,146
"19059",19059,352,159
"19060",19060,352,159
"19061",19061,352,159
"19062",19062,352,159
"19063",19063,352,159
"19064",19064,67,150
"19065",19065,352,169
"19066",19066,352,110
"19067",19067,352,110
"19068",19068,352,110
"19069",19069,352,110
"19070",19070,352,110
"19071",19071,352,110
"19072",19072,352,110
"19073",19073,352,110
"19074",19074,309,196
"19075",19075,352,110
"19076",19076,352,110
"19077",19077,352,110
"19078",19078,352,110
"19079",19079,352,121
"19080",19080,352,121
"19081",19081,352,121
"19082",19082,352,121
"19083",19083,352,121
"19084",19084,352,121
"19085",19085,352,121
"19086",19086,67,150
"19087",19087,352,122
"19088",19088,352,229
"19089",19089,477,63
"19090",19090,352,229
"19091",19091,352,229
"19092",19092,67,150
"19093",19093,352,229
"19094",19094,352,229
"19095",19095,352,229
"19096",19096,352,213
"19097",19097,352,219
"19098",19098,352,213
"19099",19099,352,213
"19100",19100,464,181
"19101",19101,352,213
"19102",19102,352,213
"19103",19103,352,213
"19104",19104,67,150
"19105",19105,352,213
"19106",19106,352,213
"19107",19107,352,7
"19108",19108,352,7
"19109",19109,352,7
"19110",19110,352,7
"19111",19111,352,7
"19112",19112,352,7
"19113",19113,352,7
"19114",19114,352,7
"19115",19115,352,7
"19116",19116,352,7
"19117",19117,352,144
"19118",19118,352,144
"19119",19119,352,144
"19120",19120,352,144
"19121",19121,352,144
"19122",19122,352,144
"19123",19123,352,144
"19124",19124,352,144
"19125",19125,464,181
"19126",19126,477,63
"19127",19127,352,145
"19128",19128,352,145
"19129",19129,352,145
"19130",19130,352,145
"19131",19131,352,145
"19132",19132,477,63
"19133",19133,464,181
"19134",19134,277,113
"19135",19135,174,34
"19136",19136,174,177
"19137",19137,174,177
"19138",19138,201,62
"19139",19139,283,125
"19140",19140,327,104
"19141",19141,408,226
"19142",19142,108,75
"19143",19143,283,125
"19144",19144,283,125
"19145",19145,108,75
"19146",19146,129,28
"19147",19147,30,234
"19148",19148,431,24
"19149",19149,278,226
"19150",19150,56,88
"19151",19151,302,34
"19152",19152,353,10
"19153",19153,7,154
"19154",19154,352,145
"19155",19155,352,145
"19156",19156,30,234
"19157",19157,352,50
"19158",19158,352,54
"19159",19159,30,234
"19160",19160,56,24
"19161",19161,30,234
"19162",19162,57,78
"19163",19163,56,24
"19164",19164,56,106
"19165",19165,434,234
"19166",19166,283,125
"19167",19167,30,130
"19168",19168,302,24
"19169",19169,350,135
"19170",19170,346,185
"19171",19171,43,28
"19172",19172,373,85
"19173",19173,283,125
"19174",19174,174,177
"19175",19175,327,104
"19176",19176,327,114
"19177",19177,407,226
"19178",19178,174,177
"19179",19179,174,177
"19180",19180,65,220
"19181",19181,176,91
"19182",19182,174,177
"19183",19183,65,220
"19184",19184,460,18
"19185",19185,195,60
"19186",19186,195,60
"19187",19187,283,125
"19188",19188,28,64
"19189",19189,392,234
"19190",19190,392,234
"19191",19191,392,234
"19192",19192,392,234
"19193",19193,392,234
"19194",19194,392,234
"19195",19195,460,18
"19196",19196,322,208
"19197",19197,30,234
"19198",19198,325,231
"19199",19199,30,234
"19200",19200,302,24
"19201",19201,460,27
"19202",19202,7,154
"19203",19203,348,38
"19204",19204,429,58
"19205",19205,325,231
"19206",19206,429,58
"19207",19207,57,78
"19208",19208,303,154
"19209",19209,499,65
"19210",19210,302,24
"19211",19211,303,176
"19212",19212,303,221
"19213",19213,303,231
"19214",19214,265,47
"19215",19215,265,174
"19216",19216,265,198
"19217",19217,303,232
"19218",19218,303,222
"19219",19219,303,212
"19220",19220,265,37
"19221",19221,303,125
"19222",19222,303,156
"19223",19223,303,171
"19224",19224,303,72
"19225",19225,448,226
"19226",19226,28,64
"19227",19227,265,59
"19228",19228,265,204
"19229",19229,265,150
"19230",19230,265,79
"19231",19231,464,181
"19232",19232,448,226
"19233",19233,315,222
"19234",19234,464,181
"19235",19235,255,64
"19236",19236,200,204
"19237",19237,460,27
"19238",19238,356,150
"19239",19239,255,64
"19240",19240,315,222
"19241",19241,255,64
"19242",19242,464,181
"19243",19243,425,31
"19244",19244,464,181
"19245",19245,460,27
"19246",19246,408,226
"19247",19247,448,226
"19248",19248,362,88
"19249",19249,372,116
"19250",19250,372,116
"19251",19251,372,116
"19252",19252,448,226
"19253",19253,42,234
"19254",19254,448,226
"19255",19255,288,24
"19256",19256,68,89
"19257",19257,348,38
"19258",19258,448,226
"19259",19259,441,96
"19260",19260,448,226
"19261",19261,441,96
"19262",19262,220,59
"19263",19263,441,96
"19264",19264,220,204
"19265",19265,109,47
"19266",19266,441,96
"19267",19267,220,204
"19268",19268,477,63
"19269",19269,368,177
"19270",19270,220,204
"19271",19271,477,63
"19272",19272,441,58
"19273",19273,441,58
"19274",19274,477,63
"19275",19275,350,7
"19276",19276,351,97
"19277",19277,350,7
"19278",19278,351,97
"19279",19279,396,31
"19280",19280,480,34
"19281",19281,477,63
"19282",19282,309,196
"19283",19283,477,63
"19284",19284,267,5
"19285",19285,267,5
"19286",19286,410,234
"19287",19287,28,64
"19288",19288,477,55
"19289",19289,448,143
"19290",19290,448,143
"19291",19291,448,155
"19292",19292,448,155
"19293",19293,448,84
"19294",19294,448,84
"19295",19295,267,5
"19296",19296,477,55
"19297",19297,477,55
"19298",19298,477,55
"19299",19299,477,55
"19300",19300,241,87
"19301",19301,241,58
"19302",19302,272,226
"19303",19303,372,116
"19304",19304,372,116
"19305",19305,372,116
"19306",19306,174,177
"19307",19307,372,116
"19308",19308,372,116
"19309",19309,174,152
"19310",19310,372,116
"19311",19311,174,152
"19312",19312,174,152
"19313",19313,372,116
"19314",19314,372,116
"19315",19315,174,213
"19316",19316,108,75
"19317",19317,372,116
"19318",19318,174,213
"19319",19319,471,63
"19320",19320,108,75
"19321",19321,254,114
"19322",19322,28,64
"19323",19323,254,114
"19324",19324,471,63
"19325",19325,28,64
"19326",19326,254,106
"19327",19327,407,226
"19328",19328,108,228
"19329",19329,56,106
"19330",19330,108,228
"19331",19331,10,191
"19332",19332,408,226
"19333",19333,408,226
"19334",19334,408,226
"19335",19335,477,55
"19336",19336,283,125
"19337",19337,54,91
"19338",19338,12,72
"19339",19339,108,228
"19340",19340,56,106
"19341",19341,303,221
"19342",19342,396,31
"19343",19343,412,66
"19344",19344,283,125
"19345",19345,360,196
"19346",19346,108,228
"19347",19347,283,125
"19348",19348,108,228
"19349",19349,108,228
"19350",19350,108,228
"19351",19351,283,125
"19352",19352,283,156
"19353",19353,471,63
"19354",19354,370,30
"19355",19355,396,58
"19356",19356,105,218
"19357",19357,105,218
"19358",19358,105,218
"19359",19359,370,30
"19360",19360,41,135
"19361",19361,471,63
"19362",19362,238,78
"19363",19363,238,78
"19364",19364,303,221
"19365",19365,281,202
"19366",19366,396,176
"19367",19367,43,28
"19368",19368,56,106
"19369",19369,302,34
"19370",19370,350,52
"19371",19371,108,72
"19372",19372,108,72
"19373",19373,471,63
"19374",19374,396,58
"19375",19375,108,72
"19376",19376,108,72
"19377",19377,302,88
"19378",19378,30,110
"19379",19379,281,202
"19380",19380,463,220
"19381",19381,421,206
"19382",19382,407,226
"19383",19383,406,50
"19384",19384,471,27
"19385",19385,421,206
"19386",19386,483,152
"19387",19387,278,226
"19388",19388,408,226
"19389",19389,483,152
"19390",19390,406,7
"19391",19391,12,47
"19392",19392,421,206
"19393",19393,315,24
"19394",19394,307,112
"19395",19395,307,112
"19396",19396,421,206
"19397",19397,124,151
"19398",19398,406,7
"19399",19399,315,24
"19400",19400,483,81
"19401",19401,315,24
"19402",19402,483,178
"19403",19403,129,36
"19404",19404,278,226
"19405",19405,406,7
"19406",19406,124,151
"19407",19407,315,24
"19408",19408,462,18
"19409",19409,303,76
"19410",19410,126,173
"19411",19411,463,88
"19412",19412,322,208
"19413",19413,303,76
"19414",19414,126,42
"19415",19415,406,7
"19416",19416,302,88
"19417",19417,303,76
"19418",19418,30,110
"19419",19419,408,226
"19420",19420,283,67
"19421",19421,30,110
"19422",19422,30,110
"19423",19423,421,206
"19424",19424,463,88
"19425",19425,434,31
"19426",19426,408,174
"19427",19427,406,7
"19428",19428,408,76
"19429",19429,195,60
"19430",19430,406,7
"19431",19431,315,24
"19432",19432,30,212
"19433",19433,465,220
"19434",19434,30,152
"19435",19435,30,152
"19436",19436,362,88
"19437",19437,30,18
"19438",19438,30,91
"19439",19439,278,226
"19440",19440,350,52
"19441",19441,396,58
"19442",19442,432,34
"19443",19443,432,34
"19444",19444,432,34
"19445",19445,432,34
"19446",19446,432,34
"19447",19447,432,62
"19448",19448,432,62
"19449",19449,362,106
"19450",19450,296,58
"19451",19451,432,104
"19452",19452,177,178
"19453",19453,228,134
"19454",19454,268,34
"19455",19455,268,34
"19456",19456,396,58
"19457",19457,268,24
"19458",19458,268,24
"19459",19459,265,59
"19460",19460,289,178
"19461",19461,46,18
"19462",19462,292,12
"19463",19463,204,50
"19464",19464,46,18
"19465",19465,290,17
"19466",19466,204,50
"19467",19467,290,162
"19468",19468,46,18
"19469",19469,204,50
"19470",19470,292,12
"19471",19471,176,91
"19472",19472,204,50
"19473",19473,267,5
"19474",19474,430,31
"19475",19475,292,12
"19476",19476,46,18
"19477",19477,109,47
"19478",19478,406,59
"19479",19479,176,91
"19480",19480,441,58
"19481",19481,108,39
"19482",19482,441,58
"19483",19483,176,91
"19484",19484,367,115
"19485",19485,463,7
"19486",19486,441,58
"19487",19487,109,47
"19488",19488,463,7
"19489",19489,273,101
"19490",19490,309,196
"19491",19491,406,85
"19492",19492,176,226
"19493",19493,484,134
"19494",19494,121,57
"19495",19495,309,196
"19496",19496,290,162
"19497",19497,309,197
"19498",19498,109,154
"19499",19499,441,99
"19500",19500,480,34
"19501",19501,484,134
"19502",19502,121,57
"19503",19503,23,57
"19504",19504,66,58
"19505",19505,70,170
"19506",19506,70,170
"19507",19507,66,58
"19508",19508,351,97
"19509",19509,70,170
"19510",19510,477,204
"19511",19511,7,208
"19512",19512,471,27
"19513",19513,70,170
"19514",19514,7,208
"19515",19515,7,208
"19516",19516,7,208
"19517",19517,441,99
"19518",19518,70,170
"19519",19519,477,204
"19520",19520,477,204
"19521",19521,491,181
"19522",19522,290,162
"19523",19523,477,204
"19524",19524,410,72
"19525",19525,410,72
"19526",19526,258,221
"19527",19527,258,221
"19528",19528,258,170
"19529",19529,241,58
"19530",19530,258,170
"19531",19531,241,178
"19532",19532,410,72
"19533",19533,432,104
"19534",19534,241,58
"19535",19535,432,104
"19536",19536,432,104
"19537",19537,255,135
"19538",19538,255,135
"19539",19539,255,135
"19540",19540,303,12
"19541",19541,174,213
"19542",19542,174,213
"19543",19543,391,152
"19544",19544,391,152
"19545",19545,255,135
"19546",19546,434,31
"19547",19547,255,135
"19548",19548,9,65
"19549",19549,9,65
"19550",19550,30,110
"19551",19551,434,31
"19552",19552,274,178
"19553",19553,280,27
"19554",19554,108,36
"19555",19555,412,204
"19556",19556,30,110
"19557",19557,200,204
"19558",19558,498,219
"19559",19559,471,27
"19560",19560,315,24
"19561",19561,168,63
"19562",19562,204,24
"19563",19563,408,76
"19564",19564,407,226
"19565",19565,204,24
"19566",19566,412,204
"19567",19567,204,24
"19568",19568,408,76
"19569",19569,108,75
"19570",19570,315,34
"19571",19571,281,202
"19572",19572,358,31
"19573",19573,315,34
"19574",19574,121,57
"19575",19575,434,31
"19576",19576,471,27
"19577",19577,204,24
"19578",19578,121,57
"19579",19579,471,27
"19580",19580,434,58
"19581",19581,431,24
"19582",19582,52,208
"19583",19583,204,24
"19584",19584,108,75
"19585",19585,408,76
"19586",19586,408,76
"19587",19587,204,24
"19588",19588,121,57
"19589",19589,121,196
"19590",19590,121,169
"19591",19591,276,230
"19592",19592,430,18
"19593",19593,24,6
"19594",19594,43,166
"19595",19595,174,213
"19596",19596,430,231
"19597",19597,396,58
"19598",19598,280,27
"19599",19599,350,52
"19600",19600,434,58
"19601",19601,310,96
"19602",19602,218,28
"19603",19603,319,154
"19604",19604,408,76
"19605",19605,421,206
"19606",19606,434,58
"19607",19607,280,27
"19608",19608,408,76
"19609",19609,421,206
"19610",19610,434,58
"19611",19611,310,96
"19612",19612,310,96
"19613",19613,310,96
"19614",19614,310,96
"19615",19615,310,96
"19616",19616,310,96
"19617",19617,29,28
"19618",19618,218,28
"19619",19619,429,58
"19620",19620,9,188
"19621",19621,405,104
"19622",19622,218,28
"19623",19623,9,188
"19624",19624,405,114
"19625",19625,412,204
"19626",19626,9,188
"19627",19627,405,114
"19628",19628,408,76
"19629",19629,408,76
"19630",19630,30,130
"19631",19631,30,130
"19632",19632,315,34
"19633",19633,408,76
